Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GV","Emissions from Drained organic soils","428","Latvia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","50771.0618","E","Estimated value",""
"GV","Emissions from Drained organic soils","428","Latvia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.757","E","Estimated value",""
"GV","Emissions from Drained organic soils","428","Latvia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1059.7525","E","Estimated value",""
"GV","Emissions from Drained organic soils","422","Lebanon","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","422","Lebanon","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","422","Lebanon","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","422","Lebanon","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","422","Lebanon","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","422","Lebanon","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","426","Lesotho","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","426","Lesotho","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","426","Lesotho","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","426","Lesotho","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","426","Lesotho","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","426","Lesotho","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","2294.9589","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.018","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","117.8079","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","165.3314","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","5.8197","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","438","Liechtenstein","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","438","Liechtenstein","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","438","Liechtenstein","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","438","Liechtenstein","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","438","Liechtenstein","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","438","Liechtenstein","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","440","Lithuania","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","294170.6271","E","Estimated value",""
"GV","Emissions from Drained organic soils","440","Lithuania","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","6.006","E","Estimated value",""
"GV","Emissions from Drained organic soils","440","Lithuania","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","8516.1407","E","Estimated value",""
"GV","Emissions from Drained organic soils","440","Lithuania","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","55858.4119","E","Estimated value",""
"GV","Emissions from Drained organic soils","440","Lithuania","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.8329","E","Estimated value",""
"GV","Emissions from Drained organic soils","440","Lithuania","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1166.1115","E","Estimated value",""
"GV","Emissions from Drained organic soils","442","Luxembourg","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","93.1029","E","Estimated value",""
"GV","Emissions from Drained organic soils","442","Luxembourg","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0019","E","Estimated value",""
"GV","Emissions from Drained organic soils","442","Luxembourg","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","2.6969","E","Estimated value",""
"GV","Emissions from Drained organic soils","442","Luxembourg","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","86.3946","E","Estimated value",""
"GV","Emissions from Drained organic soils","442","Luxembourg","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","442","Luxembourg","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1.8056","E","Estimated value",""
"GV","Emissions from Drained organic soils","450","Madagascar","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","68059.7903","E","Estimated value",""
"GV","Emissions from Drained organic soils","450","Madagascar","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.5255","E","Estimated value",""
"GV","Emissions from Drained organic soils","450","Madagascar","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","3425.3374","E","Estimated value",""
"GV","Emissions from Drained organic soils","450","Madagascar","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","26538.1576","E","Estimated value",""
"GV","Emissions from Drained organic soils","450","Madagascar","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.2056","E","Estimated value",""
"GV","Emissions from Drained organic soils","450","Madagascar","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","917.1451","E","Estimated value",""
"GV","Emissions from Drained organic soils","454","Malawi","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","15805.1669","E","Estimated value",""
"GV","Emissions from Drained organic soils","454","Malawi","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.1242","E","Estimated value",""
"GV","Emissions from Drained organic soils","454","Malawi","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","811.3319","E","Estimated value",""
"GV","Emissions from Drained organic soils","454","Malawi","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","772.7917","E","Estimated value",""
"GV","Emissions from Drained organic soils","454","Malawi","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0061","E","Estimated value",""
"GV","Emissions from Drained organic soils","454","Malawi","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","27.2023","E","Estimated value",""
"GV","Emissions from Drained organic soils","458","Malaysia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","607295.5469","E","Estimated value",""
"GV","Emissions from Drained organic soils","458","Malaysia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","4.5665","E","Estimated value",""
"GV","Emissions from Drained organic soils","458","Malaysia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","29834.1736","E","Estimated value",""
"GV","Emissions from Drained organic soils","458","Malaysia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","50426.6459","E","Estimated value",""
"GV","Emissions from Drained organic soils","458","Malaysia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.3804","E","Estimated value",""
"GV","Emissions from Drained organic soils","458","Malaysia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1704.1033","E","Estimated value",""
"GV","Emissions from Drained organic soils","462","Maldives","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","462","Maldives","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","462","Maldives","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","462","Maldives","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","462","Maldives","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","462","Maldives","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","466","Mali","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","466","Mali","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","466","Mali","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","466","Mali","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","466","Mali","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","466","Mali","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","470","Malta","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","470","Malta","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","470","Malta","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","470","Malta","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","470","Malta","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","470","Malta","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","584","Marshall Islands","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","584","Marshall Islands","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","584","Marshall Islands","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","584","Marshall Islands","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","584","Marshall Islands","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","584","Marshall Islands","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","474","Martinique","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","474","Martinique","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","474","Martinique","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","474","Martinique","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","474","Martinique","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","474","Martinique","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","478","Mauritania","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","478","Mauritania","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","478","Mauritania","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","478","Mauritania","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","478","Mauritania","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","478","Mauritania","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","480","Mauritius","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","480","Mauritius","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","480","Mauritius","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","480","Mauritius","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","480","Mauritius","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","480","Mauritius","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","175","Mayotte","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","175","Mayotte","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","175","Mayotte","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","175","Mayotte","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","175","Mayotte","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","175","Mayotte","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","484","Mexico","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","484","Mexico","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","484","Mexico","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","484","Mexico","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","484","Mexico","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","484","Mexico","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","583","Micronesia (Federated States of)","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","583","Micronesia (Federated States of)","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","583","Micronesia (Federated States of)","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","583","Micronesia (Federated States of)","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","583","Micronesia (Federated States of)","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","583","Micronesia (Federated States of)","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","492","Monaco","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","492","Monaco","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","492","Monaco","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","492","Monaco","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","492","Monaco","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","492","Monaco","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","496","Mongolia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","101439.751","E","Estimated value",""
"GV","Emissions from Drained organic soils","496","Mongolia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","2.0723","E","Estimated value",""
"GV","Emissions from Drained organic soils","496","Mongolia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","2938.3715","E","Estimated value",""
"GV","Emissions from Drained organic soils","496","Mongolia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","922553.4958","E","Estimated value",""
"GV","Emissions from Drained organic soils","496","Mongolia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","13.7724","E","Estimated value",""
"GV","Emissions from Drained organic soils","496","Mongolia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","19281.3681","E","Estimated value",""
"GV","Emissions from Drained organic soils","499","Montenegro","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","641.216","E","Estimated value",""
"GV","Emissions from Drained organic soils","499","Montenegro","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0131","E","Estimated value",""
"GV","Emissions from Drained organic soils","499","Montenegro","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","18.5739","E","Estimated value",""
"GV","Emissions from Drained organic soils","499","Montenegro","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","499","Montenegro","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","499","Montenegro","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","500","Montserrat","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","500","Montserrat","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","500","Montserrat","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","500","Montserrat","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","500","Montserrat","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","500","Montserrat","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","504","Morocco","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","504","Morocco","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","504","Morocco","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","504","Morocco","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","504","Morocco","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","504","Morocco","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","508","Mozambique","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","508","Mozambique","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","508","Mozambique","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","508","Mozambique","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","508","Mozambique","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","508","Mozambique","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","104","Myanmar","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","255634.115","E","Estimated value",""
"GV","Emissions from Drained organic soils","104","Myanmar","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","1.9367","E","Estimated value",""
"GV","Emissions from Drained organic soils","104","Myanmar","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","12653.0965","E","Estimated value",""
"GV","Emissions from Drained organic soils","104","Myanmar","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","40763.9152","E","Estimated value",""
"GV","Emissions from Drained organic soils","104","Myanmar","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.3012","E","Estimated value",""
"GV","Emissions from Drained organic soils","104","Myanmar","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","1349.5925","E","Estimated value",""
"GV","Emissions from Drained organic soils","516","Namibia","5026","Area","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","ha","6.118","E","Estimated value",""
"GV","Emissions from Drained organic soils","516","Namibia","7230","Emissions (N2O)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","516","Namibia","7273","Emissions (CO2)","6727","Cropland organic soils","2022","2022","3050","FAO TIER 1","kt","0.3141","E","Estimated value",""
"GV","Emissions from Drained organic soils","516","Namibia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","98.7583","E","Estimated value",""
"GV","Emissions from Drained organic soils","516","Namibia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
