Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GN","Emissions from Energy use in agriculture","380","Italy","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0406","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0.0008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","24169.5288","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","1913.4281","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0719","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0203","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","790.999","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","32.5629","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0012","I","Imputed value"
"GN","Emissions from Energy use in agriculture","380","Italy","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0.0003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","17465.2336","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","1347.6804","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.191","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.02","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","111.0837","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","20.0908","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0007","I","Imputed value"
"GN","Emissions from Energy use in agriculture","388","Jamaica","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","190874.3424","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","14114.5692","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.9081","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","4.9023","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","83.783","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","4.7002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0004","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","0.0747","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7273","Emissions (CO2)","6809","Coal","2022","2022","kt","0.0075","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7225","Emissions (CH4)","6809","Coal","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7230","Emissions (N2O)","6809","Coal","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","13170.0672","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","1780.5265","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0523","I","Imputed value"
"GN","Emissions from Energy use in agriculture","392","Japan","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0235","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","4063.1357","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","294.2756","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0174","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0986","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","9961.2","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","1161.5909","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0198","I","Imputed value"
"GN","Emissions from Energy use in agriculture","400","Jordan","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0031","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","21232.9111","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","1565.8411","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0888","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.5874","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","2831.282","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","158.8349","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0142","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0.0003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","13355.9676","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","4622.8788","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","818.5094","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0092","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0116","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","3303.54","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","304.1544","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0034","I","Imputed value"
"GN","Emissions from Energy use in agriculture","398","Kazakhstan","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0.0043","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","1128.726","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","82.4842","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0214","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0242","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","203.4656","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","6.0418","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0004","I","Imputed value"
"GN","Emissions from Energy use in agriculture","404","Kenya","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","296","Kiribati","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","135.85","I","Imputed value"
"GN","Emissions from Energy use in agriculture","296","Kiribati","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","9.5112","I","Imputed value"
"GN","Emissions from Energy use in agriculture","296","Kiribati","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0092","I","Imputed value"
"GN","Emissions from Energy use in agriculture","296","Kiribati","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0007","I","Imputed value"
"GN","Emissions from Energy use in agriculture","414","Kuwait","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","4815.8604","I","Imputed value"
"GN","Emissions from Energy use in agriculture","414","Kuwait","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","812.947","I","Imputed value"
"GN","Emissions from Energy use in agriculture","414","Kuwait","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0191","I","Imputed value"
"GN","Emissions from Energy use in agriculture","414","Kuwait","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0045","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","233.1499","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","15.7034","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0061","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0014","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","10.9329","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","0.6133","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","270","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","684","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","10.564","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0007","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","50.9473","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","0.4092","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","417","Kyrgyzstan","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","2089.8","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","154.8542","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0087","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0598","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","161.28","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","20.075","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","418","Lao People's Democratic Republic","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","6143.1657","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","454.1813","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0275","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.1727","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","356.152","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","19.9801","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0018","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","1.0701","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7273","Emissions (CO2)","6809","Coal","2022","2022","kt","0.1074","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7225","Emissions (CH4)","6809","Coal","2022","2022","kt","0.0003","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7230","Emissions (N2O)","6809","Coal","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","693.3888","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","30.2396","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0007","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","383.56","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","8.6983","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","428","Latvia","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","4295.9294","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","312.7909","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.1183","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0785","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","314.1356","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7273","Emissions (CO2)","6809","Coal","2022","2022","kt","31.5303","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7225","Emissions (CH4)","6809","Coal","2022","2022","kt","0.0838","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7230","Emissions (N2O)","6809","Coal","2022","2022","kt","0.0004","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","2209.2642","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","441.0567","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0153","I","Imputed value"
"GN","Emissions from Energy use in agriculture","422","Lebanon","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0039","I","Imputed value"
"GN","Emissions from Energy use in agriculture","426","Lesotho","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","3.708","I","Imputed value"
"GN","Emissions from Energy use in agriculture","426","Lesotho","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","0.7741","I","Imputed value"
"GN","Emissions from Energy use in agriculture","426","Lesotho","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","426","Lesotho","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","430","Liberia","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","172","I","Imputed value"
"GN","Emissions from Energy use in agriculture","430","Liberia","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","12.7452","I","Imputed value"
"GN","Emissions from Energy use in agriculture","430","Liberia","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0007","I","Imputed value"
"GN","Emissions from Energy use in agriculture","430","Liberia","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0049","I","Imputed value"
"GN","Emissions from Energy use in agriculture","434","Libya","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","4686.5016","I","Imputed value"
"GN","Emissions from Energy use in agriculture","434","Libya","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","834.8513","I","Imputed value"
"GN","Emissions from Energy use in agriculture","434","Libya","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0186","I","Imputed value"
"GN","Emissions from Energy use in agriculture","434","Libya","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0039","I","Imputed value"
"GN","Emissions from Energy use in agriculture","438","Liechtenstein","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","30.646","I","Imputed value"
"GN","Emissions from Energy use in agriculture","438","Liechtenstein","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","1.7192","I","Imputed value"
"GN","Emissions from Energy use in agriculture","438","Liechtenstein","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","438","Liechtenstein","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","438","Liechtenstein","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","38.0919","I","Imputed value"
"GN","Emissions from Energy use in agriculture","438","Liechtenstein","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","6.2691","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","2474.22","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","180.992","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0118","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0641","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","1099","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","61.6539","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0055","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","72184","Energy use in agriculture","6809","Coal","2022","2022","TJ","108.3785","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","756","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","13.6501","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","72184","Energy use in agriculture","6808","Heat","2022","2022","TJ","140","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7273","Emissions (CO2)","6808","Heat","2022","2022","kt","1.3144","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7225","Emissions (CH4)","6808","Heat","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","440","Lithuania","7230","Emissions (N2O)","6808","Heat","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","1008.6994","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","74.7449","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0042","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0288","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","72184","Energy use in agriculture","6802","Natural gas","2022","2022","TJ","0.063","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","0.0035","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","115.4016","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","4.4237","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0013","I","Imputed value"
"GN","Emissions from Energy use in agriculture","442","Luxembourg","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","450","Madagascar","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","97.2","I","Imputed value"
"GN","Emissions from Energy use in agriculture","450","Madagascar","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","14.3074","I","Imputed value"
"GN","Emissions from Energy use in agriculture","450","Madagascar","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0006","I","Imputed value"
"GN","Emissions from Energy use in agriculture","450","Madagascar","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0002","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","643.5","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","47.6833","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","0.0027","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","0.0184","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","72184","Energy use in agriculture","6807","Electricity","2022","2022","TJ","191.3043","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","7273","Emissions (CO2)","6807","Electricity","2022","2022","kt","19.6384","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","7225","Emissions (CH4)","6807","Electricity","2022","2022","kt","0.0037","I","Imputed value"
"GN","Emissions from Energy use in agriculture","454","Malawi","7230","Emissions (N2O)","6807","Electricity","2022","2022","kt","0.0008","I","Imputed value"
"GN","Emissions from Energy use in agriculture","458","Malaysia","72184","Energy use in agriculture","6801","Petroleum products","2022","2022","TJ","35622.913","I","Imputed value"
"GN","Emissions from Energy use in agriculture","458","Malaysia","7273","Emissions (CO2)","6801","Petroleum products","2022","2022","kt","2622.3953","I","Imputed value"
